Year,Rank,Name,Gender,Count
1912,29,Louise,F,5116
1912,30,Harold,M,5102
1913,1,Mary,F,36642
1913,2,John,M,29329
1913,3,William,M,23538
1913,4,James,M,20832
1913,5,Helen,F,18888
1913,6,Robert,M,15684
1913,7,Dorothy,F,14674
1913,8,Margaret,F,14486
1913,9,Joseph,M,14471
1913,10,George,M,13874
1913,11,Charles,M,13190
1913,12,Ruth,F,12609
1913,13,Mildred,F,9921
1913,14,Anna,F,9687
1913,15,Elizabeth,F,9505
1913,16,Edward,M,9474
1913,17,Frank,M,9237
1913,18,Frances,F,7694
1913,19,Marie,F,7353
1913,20,Thomas,M,7096
1913,21,Alice,F,6934
1913,22,Walter,M,6890
1913,23,Evelyn,F,6683
1913,24,Henry,M,6391
1913,25,Florence,F,6279
1913,26,Rose,F,6171
1913,27,Harold,M,6157
1913,28,Virginia,F,6036
1913,29,Lillian,F,6015
1913,30,Paul,M,5966
1914,1,Mary,F,45346
1914,2,John,M,37947
1914,3,William,M,29753
1914,4,James,M,26263
1914,5,Helen,F,23221
1914,6,Robert,M,21188
1914,7,Joseph,M,18829
1914,8,Dorothy,F,18782
1914,9,Margaret,F,17763
1914,10,George,M,17602
1914,11,Charles,M,16937
1914,12,Ruth,F,15839
1914,13,Edward,M,12319
1914,14,Frank,M,12002
1914,15,Anna,F,11865
1914,16,Mildred,F,11649
1914,17,Elizabeth,F,11367
1914,18,Frances,F,9677
1914,19,Walter,M,8962
1914,20,Thomas,M,8850
1914,21,Marie,F,8829
1914,22,Evelyn,F,8506
1914,23,Alice,F,8198
1914,24,Henry,M,8110
1914,25,Florence,F,7886
1914,26,Paul,M,7733
1914,27,Virginia,F,7601
1914,28,Rose,F,7574
1914,29,Harold,M,7563
1914,30,Lillian,F,7354
1915,1,Mary,F,58187
1915,2,John,M,47576
1915,3,William,M,38563
1915,4,James,M,33773
1915,5,Helen,F,30866
1915,6,Robert,M,28737
1915,7,Dorothy,F,25154
1915,8,Margaret,F,23054
1915,9,Joseph,M,23051
1915,10,George,M,22307
1915,11,Charles,M,21960
1915,12,Ruth,F,21878
1915,13,Edward,M,15889
1915,14,Mildred,F,15254
1915,15,Anna,F,15119
1915,16,Frank,M,15006
1915,17,Elizabeth,F,14103
1915,18,Frances,F,12786
1915,19,Evelyn,F,11595
1915,20,Thomas,M,11490
1915,21,Marie,F,11363
1915,22,Walter,M,11255
1915,23,Virginia,F,10952
1915,24,Alice,F,10525
1915,25,Harold,M,10444
1915,26,Paul,M,10328
1915,27,Henry,M,10138
1915,28,Florence,F,10105
1915,29,Lillian,F,9546
1915,30,Rose,F,9375
1916,1,Mary,F,61438
1916,2,John,M,50043
1916,3,William,M,40418
1916,4,James,M,35568
1916,5,Helen,F,32661
1916,6,Robert,M,31741
1916,7,Dorothy,F,27418
1916,8,Margaret,F,24953
1916,9,Joseph,M,23883
1916,10,Charles,M,23612
1916,11,George,M,23381
1916,12,Ruth,F,23189
1916,13,Edward,M,17005
1916,14,Mildred,F,15633
1916,15,Frank,M,15291
1916,16,Anna,F,15228
1916,17,Elizabeth,F,14940
1916,18,Frances,F,13746
1916,19,Virginia,F,12487
1916,20,Thomas,M,11998
1916,21,Evelyn,F,11889
1916,22,Walter,M,11760
1916,23,Marie,F,11682
1916,24,Paul,M,10790
1916,25,Alice,F,10719
1916,26,Harold,M,10698
1916,27,Henry,M,10656
1916,28,Florence,F,10412
1916,29,Richard,M,10134
1916,30,Rose,F,9605
1917,1,Mary,F,64280
1917,2,John,M,51852
1917,3,William,M,42422
1917,4,James,M,37338
1917,5,Robert,M,35220
1917,6,Helen,F,34251
1917,7,Dorothy,F,28852
1917,8,Margaret,F,25560
1917,9,Joseph,M,24761
1917,10,George,M,24196
1917,11,Charles,M,24143
1917,12,Ruth,F,23568
1917,13,Edward,M,17501
1917,14,Mildred,F,16256
1917,15,Frank,M,15768
1917,16,Anna,F,15160
1917,17,Elizabeth,F,15131
1917,18,Frances,F,14363
1917,19,Virginia,F,14261
1917,20,Thomas,M,12611
1917,21,Walter,M,12582
1917,22,Evelyn,F,12532
1917,23,Marie,F,11813
1917,24,Harold,M,11194
1917,25,Paul,M,11156
1917,26,Alice,F,10990
1917,27,Richard,M,10914
1917,28,Henry,M,10696
1917,29,Florence,F,10538
1917,30,Raymond,M,9956
1918,1,Mary,F,67365
1918,2,John,M,56558
1918,3,William,M,45291
1918,4,James,M,42115
1918,5,Robert,M,40619
1918,6,Helen,F,36148
1918,7,Dorothy,F,32030
1918,8,Margaret,F,27139
1918,9,Charles,M,26921
1918,10,George,M,26318
1918,11,Joseph,M,26261
1918,12,Ruth,F,25534
1918,13,Edward,M,19489
1918,14,Mildred,F,17258
1918,15,Frank,M,17018
1918,16,Virginia,F,16421
1918,17,Frances,F,16131
1918,18,Elizabeth,F,15853
1918,19,Anna,F,15666
1918,20,Thomas,M,13910
1918,21,Evelyn,F,13493
1918,22,Walter,M,13338
1918,23,Marie,F,12589
1918,24,Richard,M,12323
1918,25,Harold,M,12185
1918,26,Paul,M,11755
1918,27,Raymond,M,11604
1918,28,Alice,F,11590
1918,29,Henry,M,11354
1918,30,Florence,F,11318
1919,1,Mary,F,65836
1919,2,John,M,53523
1919,3,William,M,43970
1919,4,James,M,42392
1919,5,Robert,M,41025
1919,6,Helen,F,33706
1919,7,Dorothy,F,31734
1919,8,Margaret,F,26238
1919,9,Charles,M,25192
1919,10,George,M,25170
1919,11,Ruth,F,24563
1919,12,Joseph,M,24266
1919,13,Edward,M,18536
1919,14,Mildred,F,17300
1919,15,Frank,M,15701
1919,16,Virginia,F,15636
1919,17,Elizabeth,F,15287
1919,18,Frances,F,15107
1919,19,Anna,F,14498
1919,20,Thomas,M,13434
1919,21,Evelyn,F,13321
1919,22,Walter,M,12879
1919,23,Richard,M,12441
1919,24,Harold,M,12021
1919,25,Marie,F,12008
1919,26,Raymond,M,11384
1919,27,Paul,M,11305
1919,28,Alice,F,11141
1919,29,Henry,M,10613
1919,30,Florence,F,10482
1920,1,Mary,F,70983
1920,2,John,M,56913
1920,3,William,M,50146
1920,4,Robert,M,48679
1920,5,James,M,47908
1920,6,Dorothy,F,36643
1920,7,Helen,F,35097
1920,8,Charles,M,28309
1920,9,Margaret,F,27994
1920,10,George,M,26891
1920,11,Ruth,F,26102
1920,12,Joseph,M,25587
1920,13,Edward,M,20097
1920,14,Mildred,F,18060
1920,15,Virginia,F,17314
1920,16,Frank,M,16430
1920,17,Elizabeth,F,15908
1920,18,Frances,F,15883
1920,19,Richard,M,15010
1920,20,Thomas,M,14936
1920,21,Anna,F,14581
1920,22,Betty,F,14016
1920,23,Evelyn,F,13838
1920,24,Harold,M,13678
1920,25,Walter,M,13294
1920,26,Marie,F,12743
1920,27,Paul,M,12570
1920,28,Raymond,M,12193
1920,29,Donald,M,11941
1920,30,Doris,F,11892
1921,1,Mary,F,73984
1921,2,John,M,58215
1921,3,Robert,M,52779
1921,4,William,M,51862
1921,5,James,M,49750
1921,6,Dorothy,F,39087
1921,7,Helen,F,34822
1921,8,Charles,M,29242
1921,9,Margaret,F,28468
1921,10,George,M,27476
1921,11,Joseph,M,26182
1921,12,Ruth,F,25783
1921,13,Edward,M,20817
1921,14,Virginia,F,19032
1921,15,Mildred,F,17880
1921,16,Betty,F,17638
1921,17,Frank,M,16705
1921,18,Richard,M,16376
1921,19,Frances,F,15993
1921,20,Elizabeth,F,15801
1921,21,Thomas,M,15308
1921,22,Anna,F,14476
1921,23,Evelyn,F,14278
1921,24,Harold,M,13811
1921,25,Donald,M,13776
1921,26,Paul,M,13168
1921,27,Doris,F,13152
1921,28,Walter,M,13004
1921,29,Raymond,M,12645
1921,30,Marie,F,12501
1922,1,Mary,F,72176
1922,2,John,M,57281
1922,3,Robert,M,53796
1922,4,William,M,51113
1922,5,James,M,49803
1922,6,Dorothy,F,37715
1922,7,Helen,F,32510
1922,8,Charles,M,28839
1922,9,George,M,27350
1922,10,Margaret,F,26862
1922,11,Joseph,M,25699
1922,12,Ruth,F,23633
1922,13,Betty,F,20894
1922,14,Edward,M,20419
1922,15,Virginia,F,19145
1922,16,Richard,M,17537
1922,17,Mildred,F,16412
1922,18,Frank,M,16013
1922,19,Thomas,M,15261
1922,20,Elizabeth,F,15243
1922,21,Frances,F,15054
1922,22,Donald,M,14913
1922,23,Doris,F,13798
1922,24,Harold,M,13593
1922,25,Anna,F,13408
1922,26,Evelyn,F,13319
1922,27,Paul,M,12923
1922,28,Walter,M,12631
1922,29,Raymond,M,12129
1922,30,Marie,F,11912
1923,1,Mary,F,71635
1923,2,John,M,57467
1923,3,Robert,M,56113
1923,4,William,M,52136
1923,5,James,M,50463
1923,6,Dorothy,F,39043
1923,7,Helen,F,31486
1923,8,Charles,M,28966
1923,9,George,M,27024
1923,10,Margaret,F,26135
1923,11,Betty,F,25990
1923,12,Joseph,M,25561
1923,13,Ruth,F,23638
1923,14,Edward,M,20597
1923,15,Richard,M,18887
1923,16,Virginia,F,18326
1923,17,Donald,M,16433
1923,18,Mildred,F,15989
1923,19,Frank,M,15903
1923,20,Thomas,M,15886
1923,21,Elizabeth,F,15460
1923,22,Frances,F,14881
1923,23,Doris,F,14610
1923,24,Harold,M,13874
1923,25,Paul,M,13362
1923,26,Evelyn,F,13174
1923,27,Anna,F,12865
1923,28,Raymond,M,12461
1923,29,Walter,M,12433
1923,30,Marie,F,11513
1924,1,Mary,F,73534
1924,2,Robert,M,60800
1924,3,John,M,59052
1924,4,William,M,53506
1924,5,James,M,52941
1924,6,Dorothy,F,39996
1924,7,Helen,F,31194
1924,8,Betty,F,30600
1924,9,Charles,M,30461
1924,10,George,M,27374
1924,11,Margaret,F,26546
1924,12,Joseph,M,25421
1924,13,Ruth,F,23600
1924,14,Richard,M,21244
1924,15,Edward,M,21126
1924,16,Virginia,F,18620
1924,17,Donald,M,17929
1924,18,Thomas,M,16555
1924,19,Frank,M,16044
1924,20,Mildred,F,15853
1924,21,Doris,F,15786
1924,22,Frances,F,15183
1924,23,Elizabeth,F,14950
1924,24,Harold,M,14149
1924,25,Evelyn,F,13358
1924,26,Paul,M,13339
1924,27,Anna,F,13076
1924,28,Raymond,M,12872
1924,29,Walter,M,12696
1924,30,Jack,M,11921
1925,1,Mary,F,70586
1925,2,Robert,M,60895
1925,3,John,M,57196
1925,4,William,M,53308
1925,5,James,M,52681
1925,6,Dorothy,F,38570
1925,7,Betty,F,32812
1925,8,Charles,M,29579
1925,9,Helen,F,29172
1925,10,George,M,26561
1925,11,Joseph,M,24613
1925,12,Margaret,F,24462
1925,13,Richard,M,23269
1925,14,Ruth,F,22247
1925,15,Edward,M,20090
1925,16,Donald,M,19193
1925,17,Virginia,F,17490
1925,18,Thomas,M,16688
1925,19,Doris,F,16075
1925,20,Frank,M,15328
1925,21,Mildred,F,14453
1925,22,Paul,M,14174
1925,23,Elizabeth,F,13936
1925,24,Frances,F,13825
1925,25,Harold,M,13597
1925,26,Evelyn,F,12505
1925,27,Raymond,M,12442
1925,28,Anna,F,12250
1925,29,Walter,M,12130
1925,30,Jack,M,12011
1926,1,Mary,F,67834
1926,2,Robert,M,61131
1926,3,John,M,56108
1926,4,James,M,53195
1926,5,William,M,51921
1926,6,Dorothy,F,36618
1926,7,Betty,F,32964
1926,8,Charles,M,29521
1926,9,Helen,F,26885
1926,10,George,M,25909
1926,11,Richard,M,25143
1926,12,Joseph,M,23756
1926,13,Margaret,F,23073
1926,14,Donald,M,20912
1926,15,Ruth,F,20225
1926,16,Edward,M,19375
1926,17,Thomas,M,16592
1926,18,Doris,F,16295
1926,19,Virginia,F,16161
1926,20,Frank,M,14493
1926,21,Paul,M,13653
1926,22,Mildred,F,13547
1926,23,Frances,F,13355
1926,24,Harold,M,13311
1926,25,Elizabeth,F,12836
1926,26,Raymond,M,12807
1926,27,Jack,M,12195
1926,28,Jean,F,12168
1926,29,Evelyn,F,11780
1926,30,Walter,M,11774
1927,1,Mary,F,70642
1927,2,Robert,M,61673
1927,3,John,M,55948
1927,4,James,M,53677
1927,5,William,M,51480
1927,6,Dorothy,F,35994
1927,7,Betty,F,35424
1927,8,Charles,M,31941
1927,9,Richard,M,26767
1927,10,George,M,25949
1927,11,Helen,F,25319
1927,12,Donald,M,23834
1927,13,Joseph,M,23506
1927,14,Margaret,F,21964
1927,15,Ruth,F,19413
1927,16,Edward,M,19114
1927,17,Thomas,M,17027
1927,18,Doris,F,16512
1927,19,Virginia,F,15733
1927,20,Frank,M,14377
1927,21,Paul,M,13605
1927,22,Shirley,F,13315
1927,23,Harold,M,13226
1927,24,Barbara,F,13161
1927,25,Mildred,F,13055
1927,26,Frances,F,12988
1927,27,Raymond,M,12807
1927,28,Jack,M,12802
1927,29,Elizabeth,F,12523
1927,30,Jean,F,12512
1928,1,Mary,F,66870
1928,2,Robert,M,60700
1928,3,John,M,53760
1928,4,James,M,52751
1928,5,William,M,49117
1928,6,Betty,F,36083
1928,7,Dorothy,F,33732
1928,8,Charles,M,31243
1928,9,Richard,M,28793
1928,10,Donald,M,25705
1928,11,George,M,24391
1928,12,Helen,F,22936
1928,13,Joseph,M,22319
1928,14,Margaret,F,20295
1928,15,Edward,M,18492
1928,16,Ruth,F,17859
1928,17,Thomas,M,16581
1928,18,Doris,F,16575
1928,19,Barbara,F,14872
1928,20,Virginia,F,14500
1928,21,Shirley,F,14214
1928,22,Frank,M,13570
1928,23,Paul,M,13160
1928,24,Harold,M,12669
1928,25,Jack,M,12494
1928,26,Patricia,F,12331
1928,27,Jean,F,12209
1928,28,Frances,F,12137
1928,29,Raymond,M,11948
1928,30,Elizabeth,F,11766
1929,1,Mary,F,63510
1929,2,Robert,M,59808
1929,3,James,M,52133
1929,4,John,M,52113
1929,5,William,M,47813
1929,6,Betty,F,36675
1929,7,Dorothy,F,31476
1929,8,Charles,M,29929
1929,9,Richard,M,29572
1929,10,Donald,M,27181
1929,11,George,M,23020
1929,12,Joseph,M,21166
1929,13,Helen,F,20982
1929,14,Margaret,F,19210
1929,15,Edward,M,17221
1929,16,Doris,F,16496
1929,17,Thomas,M,16275
1929,18,Barbara,F,16038
1929,19,Ruth,F,16021
1929,20,Shirley,F,14576
1929,21,Patricia,F,13624
1929,22,Virginia,F,13234
1929,23,Frank,M,12967
1929,24,Paul,M,12432
1929,25,Jack,M,12167
1929,26,Raymond,M,11909
1929,27,Jean,F,11865
1929,28,Harold,M,11677
1929,29,Joan,F,11666
1929,30,Dolores,F,11506
1930,1,Mary,F,64153
1930,2,Robert,M,62148
1930,3,James,M,53958
1930,4,John,M,52445
1930,5,William,M,47272
1930,6,Betty,F,38237
1930,7,Richard,M,32185
1930,8,Charles,M,31867
1930,9,Dorothy,F,30410
1930,10,Donald,M,29051
1930,11,George,M,22787
1930,12,Joseph,M,20978
1930,13,Helen,F,19914
1930,14,Margaret,F,18351
1930,15,Barbara,F,18281
1930,16,Edward,M,17350
1930,17,Thomas,M,17007
1930,18,Patricia,F,15751
1930,19,Joan,F,15478
1930,20,Doris,F,15464
1930,21,Ruth,F,14942
1930,22,Shirley,F,14775
1930,23,Virginia,F,13198
1930,24,Paul,M,12954
1930,25,Dolores,F,12841
1930,26,Frank,M,12535
1930,27,Jack,M,12428
1930,28,David,M,12275
1930,29,Jean,F,11985
1930,30,Raymond,M,11713
1931,1,Robert,M,60519
1931,2,Mary,F,60298
1931,3,James,M,51217
1931,4,John,M,48422
1931,5,William,M,43279
1931,6,Betty,F,36106
1931,7,Richard,M,31822
1931,8,Charles,M,29933
1931,9,Donald,M,29104
1931,10,Dorothy,F,26525
1931,11,Barbara,F,21802
1931,12,George,M,20686
1931,13,Joseph,M,19327
1931,14,Joan,F,19119
1931,15,Helen,F,17663
1931,16,Margaret,F,17333
1931,17,Thomas,M,16847
1931,18,Patricia,F,16470
1931,19,Edward,M,15645
1931,20,Shirley,F,14405
1931,21,Doris,F,13629
1931,22,Ruth,F,13131
1931,23,Paul,M,12253
1931,24,Virginia,F,11885
1931,25,David,M,11783
1931,26,Kenneth,M,11569
1931,27,Jack,M,11489
1931,28,Frank,M,11471
1931,29,Jean,F,11012
1931,30,Raymond,M,10854
1932,1,Mary,F,59881
1932,2,Robert,M,59269
1932,3,James,M,51927
1932,4,John,M,48626
1932,5,William,M,42127
1932,6,Betty,F,34419
1932,7,Richard,M,31809
1932,8,Charles,M,31092
1932,9,Donald,M,29789
1932,10,Barbara,F,26317
1932,11,Dorothy,F,24976
1932,12,Joan,F,21044
1932,13,George,M,20438
1932,14,Joseph,M,18567
1932,15,Patricia,F,17990
1932,16,Thomas,M,16835
1932,17,Margaret,F,16555
1932,18,Helen,F,16376
1932,19,Edward,M,15192
1932,20,Shirley,F,14476
1932,21,Doris,F,12910
1932,22,Ruth,F,12256
1932,23,David,M,12138
1932,24,Paul,M,12068
1932,25,Kenneth,M,11740
1932,26,Frank,M,11497
1932,27,Joyce,F,11362
1932,28,Ronald,M,11143
1932,29,Nancy,F,10947
1932,30,Virginia,F,10754
1933,1,Mary,F,55517
1933,2,Robert,M,54219
1933,3,James,M,51109
1933,4,John,M,46226
1933,5,William,M,39046
1933,6,Betty,F,31529
1933,7,Richard,M,31332
1933,8,Charles,M,28990
1933,9,Donald,M,28447
1933,10,Barbara,F,26950
1933,11,Dorothy,F,22052
1933,12,Joan,F,19294
1933,13,Patricia,F,18632
1933,14,George,M,18356
1933,15,Joseph,M,17161
1933,16,Thomas,M,16504
1933,17,Margaret,F,15241
1933,18,Helen,F,14644
1933,19,Shirley,F,14320
1933,20,Edward,M,13797
1933,21,Ronald,M,12061
1933,22,David,M,12028
1933,23,Doris,F,12025
1933,24,Nancy,F,11869
1933,25,Paul,M,11853
1933,26,Kenneth,M,11409
1933,27,Joyce,F,11191
1933,28,Ruth,F,11137
1933,29,Frank,M,10962
1933,30,Jean,F,9966
1934,1,Mary,F,56931
1934,2,Robert,M,55839
1934,3,James,M,54268
1934,4,John,M,46739
1934,5,William,M,40175
1934,6,Richard,M,33167
1934,7,Betty,F,31088
1934,8,Donald,M,30408
1934,9,Charles,M,29791
1934,10,Barbara,F,29238
1934,11,Shirley,F,22841
1934,12,Dorothy,F,21282
1934,13,Patricia,F,20844
1934,14,Joan,F,19464
1934,15,George,M,18500
1934,16,Thomas,M,17370
1934,17,Joseph,M,17110
1934,18,Margaret,F,15144
1934,19,Helen,F,14101
1934,20,Ronald,M,14088
1934,21,David,M,14003
1934,22,Edward,M,13917
1934,23,Nancy,F,13520
1934,24,Paul,M,12196
1934,25,Kenneth,M,11801
1934,26,Doris,F,11627
1934,27,Joyce,F,11460
1934,28,Frank,M,10637
1934,29,Ruth,F,10565
1934,30,Carol,F,10275
1935,1,Robert,M,56526
1935,2,Mary,F,55078
1935,3,James,M,55004
1935,4,John,M,47508
1935,5,Shirley,F,42364
1935,6,William,M,40200
1935,7,Richard,M,33947
1935,8,Barbara,F,30698
1935,9,Charles,M,29982
1935,10,Donald,M,29673
1935,11,Betty,F,28676
1935,12,Patricia,F,22877
1935,13,Dorothy,F,19404
1935,14,George,M,18562
1935,15,Joan,F,18222
1935,16,Thomas,M,17686
1935,17,Joseph,M,17182
1935,18,David,M,15663
1935,19,Ronald,M,15489
1935,20,Margaret,F,14726
1935,21,Nancy,F,14544
1935,22,Edward,M,13844
1935,23,Helen,F,12784
1935,24,Paul,M,12561
1935,25,Kenneth,M,12066
1935,26,Carol,F,11734
1935,27,Joyce,F,11366
1935,28,Doris,F,10604
1935,29,Frank,M,10421
1935,30,Marilyn,F,10418
1936,1,Robert,M,58501
1936,2,James,M,54694
1936,3,Mary,F,54373
1936,4,John,M,47677
1936,5,William,M,39396
1936,6,Shirley,F,35162
1936,7,Richard,M,33490
1936,8,Barbara,F,31680
1936,9,Charles,M,29098
1936,10,Donald,M,28638
1936,11,Betty,F,25867
1936,12,Patricia,F,23918
1936,13,Thomas,M,18343
1936,14,George,M,18198
1936,15,Dorothy,F,17668
1936,16,David,M,17477
